orf	med	prey	homo	ppi	interaction	D	M	R	type_para	remove_MatA	comp_list	n.study	n.HM	HM.Kim	HM.bg.kim	HM.bg.kim.S	HM.PCA	HM.bg.kim.S.PCA
YDR092W	10.9762042682072	YDR092W	1	0	0	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(11805837);Affinity Capture-Western(10880451);Biochemical Activity(12496280);PCA(18467557);Reconstituted Complex(12496280);Two-hybrid(10880451)	6	1	0	1	1	NA	1
YDR093W	11.2439808435087	YDR093W	0	0	0	6.58628736827209	7.29600764225151	0.709720273979422	wgd	NA	NA	NA	NA	0	0	0	1	1
YDR096W	6.91906028638337	YDR096W	1	0	0	5.42940171979661	4.4425454561053	-0.986856263691309	wgd	NA	Two-hybrid(21680636)	1	1	NA	1	1	NA	1
YDR097C	10.776451789718	YDR097C	0	0	0	5.78460605679781	5.81550626391258	0.0309002071147617	ssd-successiv	NA	NA	NA	NA	NA	NA	0	NA	0
YDR098C	11.3766508193764	YDR098C	2	0	0	8.34371871445307	7.51378285544288	-0.829935859010187	ssd_wgd	NA	Affinity Capture-Western(23045394);Affinity Capture-Western(28007574);PCA(18467557);Reconstituted Complex(19715344);Two-hybrid(11283351)	5	2	0	1	1	0	1
YDR098C	11.3766508193764	YDR098C	2	0	0	8.34371871445307	7.51378285544288	-0.829935859010187	ssd_wgd	NA	Affinity Capture-Western(23045394);Affinity Capture-Western(28007574);PCA(18467557);Reconstituted Complex(19715344);Two-hybrid(11283351)	5	2	0	1	1	NA	1
YDR100W	15.66925253796	YDR100W	1	1	1	6.27312980149713	4.88978988833676	-1.38333991316037	S	NA	PCA(18467557);Two-hybrid(18719252)	2	1	1	1	1	NA	1
YDR101C	11.7390846070616	YDR101C	2	0	0	5.36304488836098	3.79092839084601	-1.57211649751497	S	NA	Affinity Capture-MS(14759368);Affinity Capture-Western(16651379);Affinity Capture-Western(19737519);Affinity Capture-Western(23142978);Two-hybrid(16651379)	5	2	NA	1	1	NA	1
YDR103W	11.9122575964985	YDR103W	4	0	0	3.40634890627492	4.54270379224349	1.13635488596857	ssd-successiv	NA	Affinity Capture-MS(9501067);Affinity Capture-Western(10481914);Affinity Capture-Western(12808050);Affinity Capture-Western(16847350);Affinity Capture-Western(8943027);Reconstituted Complex(11071925);Two-hybrid(10593609);Two-hybrid(7851759);Two-hybrid(8816472);Two-hybrid(8943027)	10	8	0	1	1	NA	1
YDR104C	11.6239625981009	YDR104C	0	0	0	4.32319710823933	3.79092839084601	-0.532268717393316	S	NA	NA	NA	NA	0	0	0	NA	0
YDR105C	12.5607935936397	YDR105C	0	0	1	4.48565223066119	3.32389747153499	-1.1617547591262	S	NA	NA	NA	NA	0	0	1	NA	1
YDR106W	11.4947230639464	YDR106W	0	0	0	3.52049768158917	2.57022974934768	-0.950267932241496	S	NA	Affinity Capture-Western(16291862);Two-hybrid(16291862)	2	0	0	0	0	NA	0
YDR107C	6.72147174792436	YDR107C	0	0	0	4.61729260483408	5.5114205980679	0.89412799323382	wgd	NA	NA	NA	NA	0	0	0	NA	0
YDR108W	11.33733342352	YDR108W	0	0	0	3.93198555641425	3.47763847529061	-0.454347081123639	S	NA	Affinity Capture-MS(16554755);Affinity Capture-Western(21453443)	2	0	0	0	0	NA	0
YDR111C	11.3288007533729	YDR111C	0	0	0	3.98553686153785	3.01752288530373	-0.968013976234118	ssd_wgd	NA	NA	NA	NA	0	0	0	0	0
YDR113C	11.4357149154305	YDR113C	1	0	0	5.62978499318495	5.30490159716321	-0.324883396021745	S	NA	Protein-peptide(11967834)	1	1	0	1	1	NA	1
YDR117C	6.97015679857298	YDR117C	1	0	0	6.8860013506243	6.52165382826663	-0.364347522357676	S	NA	Affinity Capture-MS(14759368)	1	1	0	1	1	NA	1
YDR118W	10.8040177427246	YDR118W	2	0	0	4.73791926099064	5.44581276463917	0.707893503648529	S	NA	Affinity Capture-MS(12477395);Affinity Capture-MS(15060174);Affinity Capture-MS(16554755);Affinity Capture-MS(9469814);Affinity Capture-Western(12477395);Affinity Capture-Western(21186364);Two-hybrid(17634282)	7	2	NA	1	1	NA	1
YDR119W	11.5445968844613	YDR119W	0	0	0	6.33818549097756	7.15941727038769	0.821231779410135	ssd-successiv	NA	PCA(16093310)	1	0	0	0	0	NA	0
YDR120C	11.6694719460711	YDR120C	1	0	0	4.3907089519901	4.07081005259229	-0.319898899397809	ssd-successiv	NA	Affinity Capture-MS(14759368)	1	1	1	1	1	NA	1
YDR121W	11.409517480655	YDR121W	1	0	0	5.16453288337933	4.89935450584039	-0.265178377538942	ssd-successiv	NA	Affinity Capture-MS(15824130);Affinity Capture-MS(16554755);Reconstituted Complex(10878005);Two-hybrid(10878005)	4	1	NA	1	1	NA	1
YDR122W	10.6477580826854	YDR122W	0	0	0	5.09933308089823	5.26741219740469	0.168079116506461	wgd	NA	PCA(21118957)	1	0	0	0	0	NA	0
YDR135C	7.21640142817593	YDR135C	1	0	0	5.64056598149991	4.80946589463946	-0.831100086860454	ssd-successiv	NA	Affinity Capture-Western(24444374)	1	1	0	1	1	NA	1
YDR138W	11.3755330561835	YDR138W	1	0	0	4.8492286825729	5.34554185825807	0.496313175685176	ssd-successiv	NA	Affinity Capture-MS(11805837);Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Affinity Capture-Western(11979277);Affinity Capture-Western(20494970);Affinity Capture-Western(9891041)	6	1	0	1	1	NA	1
YDR139C	6.48962327223432	YDR139C	0	0	0	NA	NA	NA	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR140W	6.91228051498514	YDR140W	0	0	0	6.2820876139513	7.45452138780613	1.17243377385483	S	NA	Two-hybrid(11283351)	1	0	0	0	0	NA	0
YDR141C	7.07161187806193	YDR141C	1	0	0	6.29817990367189	6.42916567936129	0.130985775689404	S	NA	Affinity Capture-Western(20477991);PCA(18467557)	2	1	NA	1	1	NA	1
YDR143C	11.9381295640612	YDR143C	0	0	0	5.23513730280334	5.40898352943074	0.1738462266274	ssd-successiv	NA	Affinity Capture-MS(11805837);Biochemical Activity(27405755)	2	1	0	1	1	NA	1
YDR144C	11.2500533117129	YDR144C	0	0	0	4.43896479931164	5.22892640770421	0.789961608392574	wgd	NA	NA	NA	NA	0	0	0	NA	0
YDR146C	11.600840918027	YDR146C	0	0	0	5.39933860081784	4.68342697637019	-0.715911624447641	wgd	NA	NA	NA	NA	0	0	0	NA	0
YDR147W	7.12366708901436	YDR147W	0	0	0	5.93599005291727	5.98258294692259	0.0465928940053244	wgd	NA	NA	NA	NA	0	0	0	NA	0
YDR148C	11.3320009472731	YDR148C	1	0	0	7.35201693382995	7.68524637827589	0.333229444445942	ssd-successiv	NA	Affinity Capture-MS(16554755);Protein-peptide(11967834);Two-hybrid(10688190)	3	1	NA	1	1	NA	1
YDR150W	11.6107605945212	YDR150W	2	0	0	5.76157516635723	6.92673481573681	1.16515964937958	ssd-successiv	NA	Affinity Capture-Western(22431751);Two-hybrid(11087867);Two-hybrid(22875988)	3	2	0	1	1	NA	1
YDR151C	11.5468518323871	YDR151C	1	0	0	5.13937535333265	5.1527229088374	0.013347555504744	wgd	NA	Two-hybrid(23530061)	1	1	0	1	1	0	1
YDR152W	13.3734042842306	YDR152W	1	1	1	6.49253420818245	6.3276909565397	-0.164843251642745	S	NA	Affinity Capture-MS(14759368)	1	1	0	1	1	NA	1
YDR153C	11.8025164781923	YDR153C	0	0	0	5.48053334014964	5.06389980142422	-0.416633538725423	ssd-successiv	NA	NA	NA	NA	1	1	1	NA	1
YDR161W	11.2598998187096	YDR161W	0	0	0	5.09933308089823	5.44581276463917	0.346479683740936	S	NA	NA	NA	NA	0	0	0	NA	0
YDR163W	11.5717032074432	YDR163W	0	0	0	4.88450512448582	5.52570245586788	0.641197331382058	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR164C	9.33187980357881	YDR164C	1	0	0	3.77382757898069	4.07081005259229	0.296982473611593	ssd-successiv	NA	Affinity Capture-MS(22940862)	1	1	NA	1	1	NA	1
YDR165W	11.2758103659135	YDR165W	0	0	0	5.56603272114756	5.82700855102456	0.260975829876999	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YDR166C	13.4336611358275	YDR166C	2	1	1	5.89815271430318	5.95986750602666	0.0617147917234773	ssd-successiv	NA	Affinity Capture-MS(22940862);Affinity Capture-MS(8978675);PCA(18467557)	3	2	NA	1	1	NA	1
YDR167W	6.8349961398082	YDR167W	3	0	0	5.89454374646414	6.61981794138867	0.72527419492453	S	NA	Affinity Capture-MS(10788514);Affinity Capture-MS(12052880);Affinity Capture-MS(16554755);Affinity Capture-Western(10788514);Affinity Capture-Western(8662725);Two-hybrid(8662725)	6	2	0	1	1	NA	1
YDR169C	10.7343582535746	YDR169C	0	0	0	3.81706039434127	3.60331181060005	-0.213748583741223	ssd	NA	NA	NA	NA	0	0	0	NA	0
YDR170C	15.5489794528126	YDR170C	4	1	1	5.95669791424183	5.68308725016804	-0.273610664073786	ssd-successiv	NA	Affinity Capture-MS(22940862);PCA(18467557);Protein-peptide(11967834)	3	3	NA	1	1	NA	1
YDR172W	6.75618505683509	YDR172W	4	0	0	5.84204102661434	4.97356535833298	-0.868475668281365	ssd-successiv	NA	Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Affinity Capture-Western(18353968);Affinity Capture-Western(21392508);Affinity Capture-Western(21423195);Affinity Capture-Western(25023996);Co-crystal Structure(17295405);Co-crystal Structure(17975557);Co-crystal Structure(18324784);Co-crystal Structure(19408895);Co-crystal Structure(20081853);Co-crystal Structure(20695483);PCA(25568955);Reconstituted Complex(15383837);Reconstituted Complex(17295405);Reconstituted Complex(17975557);Reconstituted Complex(18324784);Reconstituted Complex(18366654);Reconstituted Complex(18400756);Reconstituted Complex(18757753);Reconstituted Complex(18780782);Reconstituted Complex(18833196);Reconstituted Complex(19345193);Reconstituted Complex(19706519);Reconstituted Complex(19853305);Reconstituted Complex(19890987);Reconstituted Complex(20057357);Reconstituted Complex(20081853);Reconstituted Complex(20224794);Reconstituted Complex(21113168);Reconstituted Complex(21219467);Reconstituted Complex(22176525);Reconstituted Complex(22466073);Reconstituted Complex(24123863)	34	33	NA	1	1	NA	1
YDR176W	6.49505198192875	YDR176W	0	0	0	5.09477233512521	5.24625605657646	0.151483721451256	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YDR178W	11.9371855109655	YDR178W	0	0	0	7.99024581480308	9.80788939308089	1.81764357827781	wgd	NA	NA	NA	NA	1	1	1	NA	1
YDR179C	12.0743693920808	YDR179C	0	0	0	2.42353245578277	5.93678632286145	3.51325386707868	S	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(21289098);Affinity Capture-Western(21289098);Two-hybrid(10688190);Two-hybrid(12446563);Two-hybrid(12672462)	6	0	0	0	0	NA	0
YDR181C	11.9151167789241	YDR181C	1	0	0	3.7146521629532	4.68342697637019	0.968774813416998	ssd-successiv	NA	Affinity Capture-Western(11731480);Two-hybrid(11731480)	2	1	0	1	1	NA	1
YDR182W	11.2547679112272	YDR182W	0	0	0	4.51248606786198	4.10629806218386	-0.406188005678114	ssd	NA	NA	NA	NA	0	0	0	NA	0
YDR182W-A	12.4329391144534	YDR182W-A	0	0	0	NA	NA	NA	ssd	NA	NA	NA	NA	NA	NA	0	NA	0
YDR183W	11.2644867026828	YDR183W	0	0	0	5.10987034416654	4.88978988833676	-0.22008045582978	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR185C	11.62070495704	YDR185C	0	0	0	3.59617186214146	3.03754563618114	-0.55862622596032	wgd	NA	NA	NA	NA	0	0	0	NA	0
YDR189W	10.4333602546767	YDR189W	1	0	0	5.07975356407454	4.01876768490101	-1.06098587917353	ssd-successiv	NA	Affinity Capture-MS(22940862);PCA(18467557)	2	1	0	1	1	NA	1
YDR191W	10.4094252554888	YDR191W	0	0	0	3.36104823560291	3.18772341420822	-0.173324821394687	ssd	NA	NA	NA	NA	0	0	0	0	0
YDR194C	11.3749412589968	YDR194C	0	0	0	5.20130451275499	4.47853828444368	-0.722766228311317	ssd-successiv	NA	NA	NA	NA	1	1	1	NA	1
YDR194W-A	11.6193329826466	YDR194W-A	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YDR195W	11.6682624054357	YDR195W	0	0	0	5.50846668441301	5.4789879786535	-0.0294787057595052	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YDR198C	12.1276854748714	YDR198C	0	0	0	4.2890745637073	4.98286127406325	0.693786710355945	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR200C	10.1468750152541	YDR200C	0	0	0	4.48565223066119	4.30512420290556	-0.180528027755627	wgd	NA	Two-hybrid(10688190);Two-hybrid(22875988)	2	0	0	0	0	0	0
YDR201W	10.4688147829909	YDR201W	3	0	0	4.63064426993776	3.94690861316987	-0.683735656767895	ssd-successiv	NA	Affinity Capture-MS(16554755);Reconstituted Complex(12925767);Two-hybrid(10688190);Two-hybrid(11087867);Two-hybrid(11283351);Two-hybrid(17634282);Two-hybrid(22875988)	7	3	NA	1	1	NA	1
YDR202C	12.9524740888623	YDR202C	0	0	1	5.5219113217285	6.24856329811804	0.726651976389545	S	NA	NA	NA	NA	0	0	1	NA	1
YDR204W	9.85912929940437	YDR204W	0	0	0	3.14534649396722	4.2668914601554	1.12154496618818	S	NA	NA	NA	NA	0	0	0	NA	0
YDR205W	11.4405181341922	YDR205W	0	0	0	5.50380984044215	6.14900729463916	0.645197454197019	ssd	NA	NA	NA	NA	0	0	0	NA	0
YDR208W	11.3941827358758	YDR208W	1	0	0	6.75512793130174	6.43679148146586	-0.318336449835889	ssd-successiv	NA	Affinity Capture-Western(22562153)	1	1	0	1	1	NA	1
YDR210W	6.68090336656166	YDR210W	0	0	0	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	0	NA	0
YDR212W	6.8233918459189	YDR212W	0	0	0	8.48398905145822	7.06989546381846	-1.41409358763975	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR213W	11.9838579004636	YDR213W	1	0	0	6.16252627611757	4.62687129638928	-1.53565497972829	wgd	NA	Reconstituted Complex(25655993)	1	1	0	1	1	0	1
YDR216W	11.6035524526696	YDR216W	0	0	0	6.4245979827402	6.0420708221837	-0.382527160556505	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR217C	11.8385881857679	YDR217C	4	0	0	4.61729260483408	5.21158463975709	0.594292034923005	ssd-successiv	NA	Affinity Capture-MS(10339432);Affinity Capture-Western(10049915);Affinity Capture-Western(19187758);Reconstituted Complex(10339432);Two-hybrid(10049915);Two-hybrid(10339432)	6	6	0	1	1	NA	1
YDR219C	11.9649360224309	YDR219C	0	0	0	3.86350240526411	3.44335336200626	-0.420149043257854	S	NA	NA	NA	NA	0	0	0	NA	0
YDR221W	11.8354583047336	YDR221W	0	0	0	5.0175611891453	5.6634670212113	0.645905832065996	ssd-successiv	NA	Affinity Capture-MS(16554755);Two-hybrid(22875988)	2	0	0	0	0	NA	0
YDR222W	11.8791659534225	YDR222W	0	0	0	5.55333899792529	7.66889207365935	2.11555307573406	ssd_wgd	NA	NA	NA	NA	0	0	0	NA	0
YDR223W	11.6930545195919	YDR223W	0	0	0	3.93253367488182	6.20966195645332	2.2771282815715	ssd-successiv	NA	NA	NA	NA	0	0	0	0	0
YDR224C	6.78788778993738	YDR224C	0	0	0	11.6334266692304	9.67282839163302	-1.96059827759742	ssd	NA	Reconstituted Complex(21111233);Reconstituted Complex(27601672)	2	0	0	0	0	NA	0
YDR227W	7.08213921915059	YDR227W	4	0	0	4.13638007950834	5.80100599556469	1.66462591605634	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-Western(9122169);Co-crystal Structure(14636601);Reconstituted Complex(14636601);Reconstituted Complex(19217406);Two-hybrid(10757754);Two-hybrid(1946372);Two-hybrid(21822217);Two-hybrid(22875988)	9	6	0	1	1	NA	1
YDR234W	9.22368289114773	YDR234W	0	0	0	6.86516412132824	5.63441321072748	-1.23075091060076	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR238C	11.6019522288837	YDR238C	0	0	0	5.77829532476729	5.11209540839529	-0.66619991637199	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(22940862);PCA(18467557)	3	0	0	0	0	NA	0
YDR239C	12.2165518817824	YDR239C	0	0	0	5.39933860081784	6.19198303335609	0.792644432538254	S	NA	NA	NA	NA	NA	NA	0	NA	0
YDR240C	11.9131469985974	YDR240C	0	0	0	3.79099092729537	4.17998868478701	0.388997757491645	S	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(29051543)	2	1	0	1	1	NA	1
YDR242W	11.3347346158636	YDR242W	1	0	0	5.13937535333265	6.7063095175996	1.56693416426695	ssd-successiv	NA	Two-hybrid(18719252)	1	1	0	1	1	NA	1
YDR246W	11.7489394371843	YDR246W	0	0	0	4.81307313512634	4.3167756974515	-0.496297437674838	S	NA	Two-hybrid(17027922)	1	0	0	0	0	NA	0
YDR247W	10.3187811951562	YDR247W	0	0	0	3.36104823560291	2.30778988232732	-1.05325835327558	wgd	NA	Affinity Capture-MS(11805837)	1	0	0	0	0	0	0
YDR248C	11.8727010406663	YDR248C	0	0	0	4.07450543636363	4.68342697637019	0.608921540006564	S	NA	NA	NA	NA	0	0	0	NA	0
YDR253C	11.3550602667851	YDR253C	0	0	0	7.47976409928822	8.23975126307083	0.759987163782607	wgd	NA	NA	NA	NA	0	0	0	0	0
YDR256C	11.9970921114925	YDR256C	1	0	0	4.53088227966591	4.71968177979685	0.188799500130947	ssd	NA	Two-hybrid(18719252)	1	1	0	1	1	NA	1
YDR257C	11.7657611709125	YDR257C	0	0	0	2.74579880884521	0.927036267683973	-1.81876254116123	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR258C	12.0647926801225	YDR258C	0	0	0	6.16410643616891	7.53043755125856	1.36633111508965	ssd	NA	NA	NA	NA	0	0	0	NA	0
YDR260C	10.4770725903516	YDR260C	2	0	0	2.87562477827	2.01503362867244	-0.860591149597565	ssd-successiv	NA	Affinity Capture-MS(11805837);Affinity Capture-MS(12477395);Affinity Capture-MS(15060174);Affinity Capture-Western(12477395)	4	2	0	1	1	NA	1
YDR261C	10.7113414083157	YDR261C	0	0	0	4.3907089519901	5.40813099822553	1.01742204623544	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR262W	11.6832251443657	YDR262W	0	0	0	4.13638007950834	3.01752288530373	-1.11885719420461	S	NA	NA	NA	NA	0	0	0	NA	0
YDR263C	11.7824143228352	YDR263C	0	0	0	2.16731296325649	4.18882816241232	2.02151519915583	wgd	NA	NA	NA	NA	0	0	0	NA	0
YDR264C	15.2501939144941	YDR264C	1	1	1	4.39767976632401	5.78350903885003	1.38582927252602	wgd	NA	PCA(18467557)	1	1	NA	1	1	NA	1
YDR265W	14.0810172461822	YDR265W	2	1	1	4.77598288085166	5.13962911258904	0.363646231737382	ssd-successiv	NA	Biochemical Activity(18644345);PCA(12876220);PCA(18467557)	3	2	0	1	1	NA	1
YDR266C	11.5978152646759	YDR266C	1	0	0	5.09477233512521	4.41137878787219	-0.683393547253017	S	NA	Protein-peptide(11967834)	1	1	0	1	1	NA	1
YDR267C	11.0195905609831	YDR267C	0	0	0	3.52049768158917	3.18772341420822	-0.332774267380954	ssd-successiv	NA	Two-hybrid(11283351)	1	0	0	0	0	NA	0
YDR268W	7.00992565362578	YDR268W	0	0	0	3.72481395704308	3.56874962452115	-0.156064332521931	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR270W	11.3130043225796	YDR270W	0	0	0	4.77598288085166	6.08110736962785	1.30512448877619	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR273W	11.9579290698561	YDR273W	0	0	0	3.62627558304979	4.34093962755357	0.714664044503782	ssd-successiv	NA	Two-hybrid(27477278)	1	0	0	0	0	0	0
YDR275W	11.4093811860242	YDR275W	0	0	0	2.89162527141766	2.60165611094695	-0.28996916047071	wgd	NA	NA	NA	NA	1	1	1	NA	1
YDR279W	7.10704570237466	YDR279W	0	0	0	5.16453288337933	4.60414250752326	-0.560390375856067	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YDR281C	11.5956603599004	YDR281C	0	0	0	1.27911466371099	4.71360234453009	3.4344876808191	S	NA	NA	NA	NA	0	0	0	NA	0
YDR282C	7.10666604577619	YDR282C	0	0	0	3.02405544462416	3.30601136515964	0.28195592053548	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR283C	12.221532726046	YDR283C	4	0	0	5.5441422293208	5.71056125800624	0.166419028685437	ssd-successiv	NA	Affinity Capture-Western(24811037);Affinity Capture-Western(8798780);Affinity Capture-Western(9566889);Biochemical Activity(21849502);Biochemical Activity(24811037);Reconstituted Complex(21849502);Reconstituted Complex(24811037);Reconstituted Complex(25695491);Reconstituted Complex(8200534);Reconstituted Complex(9566889);Two-hybrid(25695491);Two-hybrid(9566889)	12	11	0	1	1	NA	1
YDR284C	14.4138847524377	YDR284C	3	1	1	5.45251966091463	6.12824596486581	0.675726303951177	ssd	NA	PCA(18467557);PCA(22615397);Two-hybrid(18719252)	3	3	1	1	1	1	1
YDR285W	11.4823893485338	YDR285W	0	0	0	2.16731296325649	3.3399483165301	1.17263535327361	ssd-successiv	NA	Two-hybrid(22875988)	1	0	0	0	0	NA	0
YDR286C	11.1597315994221	YDR286C	0	0	0	4.51248606786198	4.82665525548407	0.31416918762209	S	NA	NA	NA	NA	0	0	0	NA	0
YDR287W	11.3265764844778	YDR287W	0	0	0	7.21610559599084	6.94822704387917	-0.267878552111673	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR288W	11.5317936542192	YDR288W	0	0	0	4.76495118550817	4.5066400222572	-0.258311163250962	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YDR289C	11.4897405968179	YDR289C	0	0	0	3.72481395704308	3.6841118008666	-0.0407021561764829	ssd-successiv	NA	Affinity Capture-MS(16554755);Co-crystal Structure(29073019);Reconstituted Complex(29073019);Two-hybrid(22875988)	4	2	0	1	1	NA	1
YDR291W	11.4570202677183	YDR291W	0	0	0	5.09933308089823	5.30467530694392	0.205342226045691	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR292C	6.83283450667978	YDR292C	1	0	0	5.34412188620352	5.63431155531674	0.290189669113217	ssd	NA	Affinity Capture-MS(22940862)	1	1	NA	1	1	NA	1
YDR293C	15.2433298352898	YDR293C	2	1	1	5.80727247998547	6.42916567936129	0.621893199375823	ssd-successiv	NA	Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);PCA(18467557)	3	2	0	1	1	NA	1
YDR294C	7.20678091080757	YDR294C	3	0	0	4.6691968846114	4.60414250752326	-0.0650543770881358	ssd	NA	Affinity Capture-MS(22940862);Affinity Capture-Western(18487605);Co-crystal Structure(18487605)	3	3	0	1	1	NA	1
YDR296W	10.2864144027558	YDR296W	0	0	0	5.13116553572124	4.30512420290556	-0.826041332815673	S	NA	NA	NA	NA	0	0	0	NA	0
YDR298C	6.85162736687407	YDR298C	1	0	0	8.35521893510061	8.54840579754958	0.193186862448968	S	NA	Affinity Capture-MS(22940862)	1	1	0	1	1	NA	1
YDR299W	6.5409081390546	YDR299W	0	0	0	5.60122405751465	5.56763670836054	-0.0335873491541125	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	NA	0	0	NA	0
YDR300C	14.5947810306022	YDR300C	3	1	1	5.64056598149991	4.87730254099799	-0.763263440501921	wgd	NA	PCA(18467557);PCA(22615397);Two-hybrid(18719252)	3	3	0	1	1	NA	1
YDR301W	11.1595128437058	YDR301W	0	0	0	5.60884767461348	5.80100599556469	0.192158320951201	S	NA	Affinity Capture-MS(16554755);Reconstituted Complex(12853609)	2	0	0	0	0	NA	0
YDR302W	11.4863248036548	YDR302W	0	0	0	5.69083889086008	4.79029244968989	-0.900546441170188	S	NA	NA	NA	NA	0	0	0	NA	0
YDR303C	8.98630482212227	YDR303C	1	0	0	5.09933308089823	3.890378593532	-1.20895448736624	wgd	NA	Affinity Capture-MS(14729968);Affinity Capture-MS(14759368);Affinity Capture-MS(16554755)	3	1	0	1	1	NA	1
YDR304C	11.1210706819607	YDR304C	0	0	0	6.3125145219625	5.34029164931521	-0.972222872647287	wgd	NA	NA	NA	NA	0	0	0	NA	0
YDR305C	12.2993369041227	YDR305C	1	0	0	6.23813337248606	5.95041942141033	-0.28771395107573	ssd	NA	PCA(18467557)	1	1	0	1	1	1	1
YDR306C	11.8025658320337	YDR306C	1	0	0	5.64056598149991	5.80100599556469	0.160440014064773	S	NA	Biochemical Activity(14747994)	1	1	0	1	1	NA	1
YDR308C	9.86706702331606	YDR308C	1	0	0	4.34079011994344	4.61090672024708	0.270116600303637	S	NA	Affinity Capture-MS(16554755);Affinity Capture-Western(16758199);Two-hybrid(16758199)	3	1	0	1	1	NA	1
YDR310C	9.62870312966582	YDR310C	2	0	0	4.95936677469595	4.60414250752326	-0.35522426717269	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-Western(18268008);Affinity Capture-Western(21546544)	3	2	0	1	1	NA	1
YDR311W	7.04439411935845	YDR311W	1	0	0	4.6691968846114	3.6841118008666	-0.985085083744805	S	NA	Affinity Capture-MS(15837426);Affinity Capture-MS(16554755);Two-hybrid(10688190)	3	1	0	1	1	NA	1
YDR314C	9.2004230447901	YDR314C	0	0	0	4.06293334499368	3.1878152450034	-0.875118099990277	ssd-successiv	NA	NA	NA	NA	NA	NA	0	NA	0
YDR315C	11.126311784787	YDR315C	0	0	0	4.34079011994344	4.17998868478701	-0.160801435156431	S	NA	NA	NA	NA	0	0	0	NA	0
YDR318W	11.5402946002142	YDR318W	1	0	0	5.45251966091463	5.57417418610965	0.121654525195022	ssd-successiv	NA	Affinity Capture-MS(16554755);Two-hybrid(10323865)	2	1	NA	1	1	NA	1
YDR320C	6.9351823597917	YDR320C	0	0	0	4.81054078837042	3.3399483165301	-1.47059247184033	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR321W	14.8069323782233	YDR321W	3	1	1	7.23983716874034	5.53727121424903	-1.70256595449132	ssd-successiv	NA	PCA(18467557);PCA(22615397);Two-hybrid(11283351)	3	3	0	1	1	NA	1
YDR322C-A	12.6966713977985	YDR322C-A	4	0	1	6.04388908770845	6.72394075404104	0.680051666332592	S	NA	Affinity Capture-Western(12377768);Affinity Capture-Western(16716082);Affinity Capture-Western(19635484)	3	3	1	1	1	NA	1
YDR324C	11.2660367990366	YDR324C	2	0	0	4.56663861090493	5.69204493593254	1.1254063250276	ssd-successiv	NA	Affinity Capture-MS(11805837);Affinity Capture-MS(12150911);Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Affinity Capture-MS(22431976);Two-hybrid(20385600)	6	2	NA	1	1	NA	1
YDR325W	11.3945674023179	YDR325W	0	0	0	5.42940171979661	6.01969746716368	0.590295747367067	ssd-successiv	NA	NA	NA	NA	0	0	0	NA	0
YDR329C	13.5784207854341	YDR329C	2	1	1	5.28670745222246	6.13230127311581	0.845593820893347	S	NA	PCA(12876220);PCA(19822674)	2	2	0	1	1	NA	1
