P1	sseqid_PDB	sseqid_chain	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	rank	P2
ENSP00000362659.2	1o4h	A	100	108	0	0	151	258	1	108	2e-71	229	18	ENSP00000363117.3,ENSP00000363116.1,ENSP00000363115.3,ENSP00000407670.1,ENSP00000382126.1
ENSP00000362659.2	1o4i	A	100	108	0	0	151	258	1	108	2e-71	229	17	ENSP00000363117.3,ENSP00000363116.1,ENSP00000363115.3,ENSP00000407670.1,ENSP00000382126.1
ENSP00000362659.2	1o4j	A	100	108	0	0	151	258	1	108	2e-71	229	16	ENSP00000363117.3,ENSP00000363116.1,ENSP00000363115.3,ENSP00000407670.1,ENSP00000382126.1
ENSP00000362659.2	1o4k	A	100	108	0	0	151	258	1	108	2e-71	229	15	ENSP00000363117.3,ENSP00000363116.1,ENSP00000363115.3,ENSP00000407670.1,ENSP00000382126.1
ENSP00000362659.2	1o4l	A	100	108	0	0	151	258	1	108	2e-71	229	14	ENSP00000363117.3,ENSP00000363116.1,ENSP00000363115.3,ENSP00000407670.1,ENSP00000382126.1
ENSP00000362659.2	1o4m	A	100	108	0	0	151	258	1	108	2e-71	229	13	ENSP00000363117.3,ENSP00000363116.1,ENSP00000363115.3,ENSP00000407670.1,ENSP00000382126.1
ENSP00000362659.2	1o4n	A	100	108	0	0	151	258	1	108	2e-71	229	12	ENSP00000363117.3,ENSP00000363116.1,ENSP00000363115.3,ENSP00000407670.1,ENSP00000382126.1
ENSP00000362659.2	1o4o	A	100	108	0	0	151	258	1	108	2e-71	229	11	ENSP00000363117.3,ENSP00000363116.1,ENSP00000363115.3,ENSP00000407670.1,ENSP00000382126.1
ENSP00000362659.2	1o4p	A	100	108	0	0	151	258	1	108	2e-71	229	10	ENSP00000363117.3,ENSP00000363116.1,ENSP00000363115.3,ENSP00000407670.1,ENSP00000382126.1
ENSP00000362659.2	1o4q	A	100	108	0	0	151	258	1	108	2e-71	229	9	ENSP00000363117.3,ENSP00000363116.1,ENSP00000363115.3,ENSP00000407670.1,ENSP00000382126.1
ENSP00000362659.2	1o4r	A	100	108	0	0	151	258	1	108	2e-71	229	8	ENSP00000363117.3,ENSP00000363116.1,ENSP00000363115.3,ENSP00000407670.1,ENSP00000382126.1
ENSP00000244769.3	1oa8	A	100	132	0	0	562	693	2	133	7e-88	279	4	ENSP00000415822.2
ENSP00000244769.3	1oa8	B	100	132	0	0	562	693	2	133	7e-88	279	3	ENSP00000415822.2
ENSP00000244769.3	1oa8	C	100	132	0	0	562	693	2	133	7e-88	279	2	ENSP00000415822.2
ENSP00000244769.3	1oa8	D	100	132	0	0	562	693	2	133	7e-88	279	1	ENSP00000415822.2
ENSP00000410294.2	1oec	A	100	313	0	0	457	769	4	316	0	658	3	ENSP00000292408.4,ENSP00000424905.1,ENSP00000377259.2,ENSP00000426492.1,ENSP00000424960.1,ENSP00000427222.1,ENSP00000422889.1,ENSP00000377254.1,ENSP00000395164.1,ENSP00000424670.1
ENSP00000410294.2	1oec	A	100	313	0	0	457	769	4	316	0	658	3	ENSP00000414914.2,ENSP00000420533.2,ENSP00000231803.1,ENSP00000260795.3,ENSP00000427289.1,ENSP00000339824.4,ENSP00000412903.2,ENSP00000479472.1
ENSP00000497249.1	1oki	A	100	210	0	0	43	252	1	210	6e-156	438	2	ENSP00000498905.1,ENSP00000381273.2
ENSP00000497249.1	1oki	B	100	210	0	0	43	252	1	210	6e-156	438	1	ENSP00000498905.1,ENSP00000381273.2
ENSP00000488924.1	1olg	A	100	42	0	0	280	321	1	42	2e-21	90.1	98	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1olg	A	100	42	0	0	280	321	1	42	2e-21	90.1	98	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1olg	B	100	42	0	0	280	321	1	42	2e-21	90.1	97	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1olg	B	100	42	0	0	280	321	1	42	2e-21	90.1	97	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1olg	C	100	42	0	0	280	321	1	42	2e-21	90.1	96	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1olg	C	100	42	0	0	280	321	1	42	2e-21	90.1	96	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1olg	D	100	42	0	0	280	321	1	42	2e-21	90.1	95	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1olg	D	100	42	0	0	280	321	1	42	2e-21	90.1	95	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1olh	A	100	42	0	0	280	321	1	42	2e-21	90.1	94	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1olh	A	100	42	0	0	280	321	1	42	2e-21	90.1	94	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1olh	B	100	42	0	0	280	321	1	42	2e-21	90.1	93	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1olh	B	100	42	0	0	280	321	1	42	2e-21	90.1	93	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1olh	C	100	42	0	0	280	321	1	42	2e-21	90.1	92	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1olh	C	100	42	0	0	280	321	1	42	2e-21	90.1	92	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1olh	D	100	42	0	0	280	321	1	42	2e-21	90.1	91	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1olh	D	100	42	0	0	280	321	1	42	2e-21	90.1	91	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000371175.5	1om9	A	100	146	0	0	511	656	9	154	4e-97	301	4	ENSP00000463288.1,ENSP00000462629.1,ENSP00000464574.1,ENSP00000463115.1,ENSP00000462279.1,ENSP00000462081.1,ENSP00000464268.1,ENSP00000462473.1,ENSP00000464318.1,ENSP00000461963.1,ENSP00000464365.1,ENSP00000481953.1,ENSP00000496890.1,ENSP00000446421.2,ENSP00000479464.1,ENSP00000484733.1,ENSP00000438085.2
ENSP00000371175.5	1om9	B	100	146	0	0	511	656	9	154	4e-97	301	3	ENSP00000463288.1,ENSP00000462629.1,ENSP00000464574.1,ENSP00000463115.1,ENSP00000462279.1,ENSP00000462081.1,ENSP00000464268.1,ENSP00000462473.1,ENSP00000464318.1,ENSP00000461963.1,ENSP00000464365.1,ENSP00000481953.1,ENSP00000496890.1,ENSP00000446421.2,ENSP00000479464.1,ENSP00000484733.1,ENSP00000438085.2
ENSP00000335153.7	1osf	A	100	215	0	0	131	345	1	215	5e-149	443	175	ENSP00000360709.5,ENSP00000325875.3,ENSP00000360609.1,ENSP00000481908.1
ENSP00000429082.1	1ow6	A	100	161	0	0	936	1096	1	161	4e-103	326	43	ENSP00000380638.1,ENSP00000429694.1,ENSP00000430404.1,ENSP00000332816.6,ENSP00000428271.1,ENSP00000416174.1,ENSP00000427931.1,ENSP00000428837.1,ENSP00000391995.2
ENSP00000429082.1	1ow6	B	100	161	0	0	936	1096	1	161	4e-103	326	42	ENSP00000380638.1,ENSP00000429694.1,ENSP00000430404.1,ENSP00000332816.6,ENSP00000428271.1,ENSP00000416174.1,ENSP00000427931.1,ENSP00000428837.1,ENSP00000391995.2
ENSP00000429082.1	1ow6	C	100	161	0	0	936	1096	1	161	4e-103	326	41	ENSP00000380638.1,ENSP00000429694.1,ENSP00000430404.1,ENSP00000332816.6,ENSP00000428271.1,ENSP00000416174.1,ENSP00000427931.1,ENSP00000428837.1,ENSP00000391995.2
ENSP00000429082.1	1ow7	A	100	161	0	0	936	1096	1	161	4e-103	326	40	ENSP00000380638.1,ENSP00000429694.1,ENSP00000430404.1,ENSP00000332816.6,ENSP00000428271.1,ENSP00000416174.1,ENSP00000427931.1,ENSP00000428837.1,ENSP00000391995.2
ENSP00000429082.1	1ow7	B	100	161	0	0	936	1096	1	161	4e-103	326	39	ENSP00000380638.1,ENSP00000429694.1,ENSP00000430404.1,ENSP00000332816.6,ENSP00000428271.1,ENSP00000416174.1,ENSP00000427931.1,ENSP00000428837.1,ENSP00000391995.2
ENSP00000429082.1	1ow7	C	100	161	0	0	936	1096	1	161	4e-103	326	38	ENSP00000380638.1,ENSP00000429694.1,ENSP00000430404.1,ENSP00000332816.6,ENSP00000428271.1,ENSP00000416174.1,ENSP00000427931.1,ENSP00000428837.1,ENSP00000391995.2
ENSP00000429082.1	1ow8	A	100	161	0	0	936	1096	1	161	4e-103	326	37	ENSP00000380638.1,ENSP00000429694.1,ENSP00000430404.1,ENSP00000332816.6,ENSP00000428271.1,ENSP00000416174.1,ENSP00000427931.1,ENSP00000428837.1,ENSP00000391995.2
ENSP00000429082.1	1ow8	B	100	161	0	0	936	1096	1	161	4e-103	326	36	ENSP00000380638.1,ENSP00000429694.1,ENSP00000430404.1,ENSP00000332816.6,ENSP00000428271.1,ENSP00000416174.1,ENSP00000427931.1,ENSP00000428837.1,ENSP00000391995.2
ENSP00000429082.1	1ow8	C	100	161	0	0	936	1096	1	161	4e-103	326	35	ENSP00000380638.1,ENSP00000429694.1,ENSP00000430404.1,ENSP00000332816.6,ENSP00000428271.1,ENSP00000416174.1,ENSP00000427931.1,ENSP00000428837.1,ENSP00000391995.2
ENSP00000371175.5	1oxz	A	100	186	0	0	158	343	1	186	2e-127	380	1	ENSP00000463288.1,ENSP00000462629.1,ENSP00000464574.1,ENSP00000463115.1,ENSP00000462279.1,ENSP00000462081.1,ENSP00000464268.1,ENSP00000462473.1,ENSP00000464318.1,ENSP00000461963.1,ENSP00000464365.1,ENSP00000481953.1,ENSP00000496890.1,ENSP00000446421.2,ENSP00000479464.1,ENSP00000484733.1,ENSP00000438085.2
ENSP00000398516.2	1oyx	A	100	331	0	0	287	617	1	331	0	704	18	ENSP00000431962.1,ENSP00000436617.1,ENSP00000437185.1,ENSP00000433257.1,ENSP00000357121.2,ENSP00000436706.1,ENSP00000357118.2,ENSP00000354526.2
ENSP00000398516.2	1oyx	B	100	331	0	0	287	617	1	331	0	704	17	ENSP00000431962.1,ENSP00000436617.1,ENSP00000437185.1,ENSP00000433257.1,ENSP00000357121.2,ENSP00000436706.1,ENSP00000357118.2,ENSP00000354526.2
ENSP00000398516.2	1oyx	C	100	331	0	0	287	617	1	331	0	704	16	ENSP00000431962.1,ENSP00000436617.1,ENSP00000437185.1,ENSP00000433257.1,ENSP00000357121.2,ENSP00000436706.1,ENSP00000357118.2,ENSP00000354526.2
ENSP00000398516.2	1oz2	A	100	331	0	0	287	617	1	331	0	704	15	ENSP00000431962.1,ENSP00000436617.1,ENSP00000437185.1,ENSP00000433257.1,ENSP00000357121.2,ENSP00000436706.1,ENSP00000357118.2,ENSP00000354526.2
ENSP00000398516.2	1oz3	A	100	331	0	0	287	617	1	331	0	704	14	ENSP00000431962.1,ENSP00000436617.1,ENSP00000437185.1,ENSP00000433257.1,ENSP00000357121.2,ENSP00000436706.1,ENSP00000357118.2,ENSP00000354526.2
ENSP00000398516.2	1oz3	B	100	331	0	0	287	617	1	331	0	704	13	ENSP00000431962.1,ENSP00000436617.1,ENSP00000437185.1,ENSP00000433257.1,ENSP00000357121.2,ENSP00000436706.1,ENSP00000357118.2,ENSP00000354526.2
ENSP00000398516.2	1oz3	C	100	331	0	0	287	617	1	331	0	704	12	ENSP00000431962.1,ENSP00000436617.1,ENSP00000437185.1,ENSP00000433257.1,ENSP00000357121.2,ENSP00000436706.1,ENSP00000357118.2,ENSP00000354526.2
ENSP00000332973.4	1ozj	A	100	144	0	0	1	144	1	144	2e-100	301	6	ENSP00000382216.2,ENSP00000239885.6,ENSP00000369154.4
ENSP00000332973.4	1ozj	B	100	144	0	0	1	144	1	144	2e-100	301	5	ENSP00000382216.2,ENSP00000239885.6,ENSP00000369154.4
ENSP00000359206.3	1p22	A	100	431	0	0	175	605	5	435	0	898	1	ENSP00000296933.6,ENSP00000265094.5,ENSP00000377391.2,ENSP00000430104.1,ENSP00000427777.1,ENSP00000428753.1,ENSP00000431100.1,ENSP00000429818.1
ENSP00000375892.2	1p6s	A	100	111	0	0	1	111	1	111	9e-76	239	6	ENSP00000451828.1,ENSP00000384293.2,ENSP00000270202.4,ENSP00000385326.2,ENSP00000450688.1,ENSP00000497822.1,ENSP00000451470.2,ENSP00000450681.2,ENSP00000481526.1,ENSP00000451166.1,ENSP00000451824.1
ENSP00000364721.5	1pa7	A	100	130	0	0	1	130	1	130	2e-92	275	6	ENSP00000233121.2,ENSP00000383915.3,ENSP00000497057.1,ENSP00000391705.1,ENSP00000385715.1
ENSP00000311032.4	1pau	A	100	147	0	0	29	175	1	147	4e-104	305	44	ENSP00000400094.1,ENSP00000358337.3,ENSP00000298701.7,ENSP00000358324.3,ENSP00000358321.1,ENSP00000398107.2,ENSP00000478999.1,ENSP00000478285.1,ENSP00000358327.3,ENSP00000480584.1
ENSP00000311032.4	1pau	B	100	102	0	0	176	277	1	102	1e-71	221	75	ENSP00000400094.1,ENSP00000358337.3,ENSP00000298701.7,ENSP00000358324.3,ENSP00000358321.1,ENSP00000398107.2,ENSP00000478999.1,ENSP00000478285.1,ENSP00000358327.3,ENSP00000480584.1
ENSP00000488924.1	1pes	A	100	31	0	0	286	316	1	31	6e-14	69.7	112	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1pes	A	100	31	0	0	286	316	1	31	6e-14	69.7	112	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1pes	B	100	31	0	0	286	316	1	31	6e-14	69.7	111	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1pes	B	100	31	0	0	286	316	1	31	6e-14	69.7	111	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1pes	C	100	31	0	0	286	316	1	31	6e-14	69.7	110	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1pes	C	100	31	0	0	286	316	1	31	6e-14	69.7	110	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1pes	D	100	31	0	0	286	316	1	31	6e-14	69.7	109	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1pes	D	100	31	0	0	286	316	1	31	6e-14	69.7	109	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1pet	A	100	31	0	0	286	316	1	31	6e-14	69.7	108	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1pet	A	100	31	0	0	286	316	1	31	6e-14	69.7	108	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1pet	B	100	31	0	0	286	316	1	31	6e-14	69.7	107	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1pet	B	100	31	0	0	286	316	1	31	6e-14	69.7	107	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1pet	C	100	31	0	0	286	316	1	31	6e-14	69.7	106	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1pet	C	100	31	0	0	286	316	1	31	6e-14	69.7	106	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000488924.1	1pet	D	100	31	0	0	286	316	1	31	6e-14	69.7	105	ENSP00000264731.3,ENSP00000407144.2,ENSP00000317510.5,ENSP00000376253.3,ENSP00000394337.2,ENSP00000346614.5,ENSP00000401661.1,ENSP00000392488.1,ENSP00000376256.2,ENSP00000376254.3,ENSP00000387839.1,ENSP00000389485.1
ENSP00000488924.1	1pet	D	100	31	0	0	286	316	1	31	6e-14	69.7	105	ENSP00000367545.4,ENSP00000475143.1,ENSP00000346423.4,ENSP00000474626.1,ENSP00000474322.1,ENSP00000367534.1,ENSP00000367529.1,ENSP00000367537.4,ENSP00000367539.4,ENSP00000350366.3,ENSP00000340740.4
ENSP00000341826.6	1pgz	A	100	195	0	0	2	196	1	195	2e-145	416	11	ENSP00000350090.2
ENSP00000341826.6	1pgz	A	100	195	0	0	2	196	1	195	2e-145	416	11	ENSP00000376309.2,ENSP00000408487.1,ENSP00000416340.1,ENSP00000400688.2
ENSP00000341826.6	1pgz	A	100	195	0	0	2	196	1	195	2e-145	416	11	ENSP00000497298.1,ENSP00000346694.4,ENSP00000354021.4,ENSP00000349101.7,ENSP00000478691.1
ENSP00000496569.1	1pjk	A	100	334	0	0	2	335	1	334	0	698	57	ENSP00000262506.3,ENSP00000456606.2,ENSP00000457911.1,ENSP00000454874.1
ENSP00000288135.5	1pkg	A	100	145	0	0	549	693	1	145	3e-94	307	6	ENSP00000422212.1,ENSP00000286301.3,ENSP00000427545.1,ENSP00000421174.1,ENSP00000445282.1
ENSP00000288135.5	1pkg	A	100	145	0	0	549	693	1	145	3e-94	307	6	ENSP00000261799.4,ENSP00000430026.1,ENSP00000429218.1,ENSP00000430715.1
ENSP00000288135.5	1pkg	B	100	145	0	0	549	693	1	145	3e-94	307	9	ENSP00000422212.1,ENSP00000286301.3,ENSP00000427545.1,ENSP00000421174.1,ENSP00000445282.1
ENSP00000288135.5	1pkg	B	100	145	0	0	549	693	1	145	3e-94	307	9	ENSP00000261799.4,ENSP00000430026.1,ENSP00000429218.1,ENSP00000430715.1
ENSP00000493048.1	1pmn	A	100	362	0	0	40	401	3	364	0	760	37	ENSP00000387936.1,ENSP00000393223.2,ENSP00000363304.1,ENSP00000363294.3,ENSP00000397729.1,ENSP00000496965.1,ENSP00000363297.3,ENSP00000363291.4,ENSP00000378974.4,ENSP00000353483.4
ENSP00000493048.1	1pmn	A	100	362	0	0	40	401	3	364	0	760	37	ENSP00000394560.2,ENSP00000377028.3,ENSP00000389338.1,ENSP00000345524.6,ENSP00000321410.6,ENSP00000377029.4,ENSP00000397422.2,ENSP00000430608.1,ENSP00000443149.1,ENSP00000380262.3
ENSP00000493048.1	1pmu	A	100	362	0	0	40	401	3	364	0	760	36	ENSP00000387936.1,ENSP00000393223.2,ENSP00000363304.1,ENSP00000363294.3,ENSP00000397729.1,ENSP00000496965.1,ENSP00000363297.3,ENSP00000363291.4,ENSP00000378974.4,ENSP00000353483.4
ENSP00000493048.1	1pmu	A	100	362	0	0	40	401	3	364	0	760	36	ENSP00000394560.2,ENSP00000377028.3,ENSP00000389338.1,ENSP00000345524.6,ENSP00000321410.6,ENSP00000377029.4,ENSP00000397422.2,ENSP00000430608.1,ENSP00000443149.1,ENSP00000380262.3
ENSP00000493048.1	1pmv	A	100	362	0	0	40	401	3	364	0	760	35	ENSP00000387936.1,ENSP00000393223.2,ENSP00000363304.1,ENSP00000363294.3,ENSP00000397729.1,ENSP00000496965.1,ENSP00000363297.3,ENSP00000363291.4,ENSP00000378974.4,ENSP00000353483.4
ENSP00000493048.1	1pmv	A	100	362	0	0	40	401	3	364	0	760	35	ENSP00000394560.2,ENSP00000377028.3,ENSP00000389338.1,ENSP00000345524.6,ENSP00000321410.6,ENSP00000377029.4,ENSP00000397422.2,ENSP00000430608.1,ENSP00000443149.1,ENSP00000380262.3
ENSP00000341826.6	1po6	A	100	183	0	0	8	190	1	183	2e-136	393	15	ENSP00000350090.2
ENSP00000341826.6	1po6	A	100	183	0	0	8	190	1	183	2e-136	393	15	ENSP00000376309.2,ENSP00000408487.1,ENSP00000416340.1,ENSP00000400688.2
ENSP00000341826.6	1po6	A	100	183	0	0	8	190	1	183	2e-136	393	15	ENSP00000497298.1,ENSP00000346694.4,ENSP00000354021.4,ENSP00000349101.7,ENSP00000478691.1
ENSP00000227758.2	1qbh	A	100	98	0	0	266	363	4	101	5e-67	219	4	ENSP00000263464.3,ENSP00000432907.1,ENSP00000431718.1,ENSP00000481903.1
ENSP00000487785.1	1qdv	A	100	99	0	0	33	131	1	99	7e-63	205	4	ENSP00000328511.6
ENSP00000487785.1	1qdv	B	100	99	0	0	33	131	1	99	7e-63	205	3	ENSP00000328511.6
ENSP00000487785.1	1qdv	C	100	99	0	0	33	131	1	99	7e-63	205	2	ENSP00000328511.6
ENSP00000487785.1	1qdv	D	100	99	0	0	33	131	1	99	7e-63	205	1	ENSP00000328511.6
ENSP00000487785.1	1qdw	A	100	87	0	0	33	119	1	87	8e-54	181	12	ENSP00000328511.6
ENSP00000487785.1	1qdw	B	100	87	0	0	33	119	1	87	8e-54	181	11	ENSP00000328511.6
ENSP00000487785.1	1qdw	C	100	87	0	0	33	119	1	87	8e-54	181	10	ENSP00000328511.6
ENSP00000487785.1	1qdw	D	100	87	0	0	33	119	1	87	8e-54	181	9	ENSP00000328511.6
ENSP00000487785.1	1qdw	E	100	87	0	0	33	119	1	87	8e-54	181	8	ENSP00000328511.6
ENSP00000487785.1	1qdw	F	100	87	0	0	33	119	1	87	8e-54	181	7	ENSP00000328511.6
ENSP00000487785.1	1qdw	G	100	87	0	0	33	119	1	87	8e-54	181	6	ENSP00000328511.6
ENSP00000487785.1	1qdw	H	100	87	0	0	33	119	1	87	8e-54	181	5	ENSP00000328511.6
ENSP00000497806.1	1qlc	A	100	95	0	0	198	292	1	95	8e-57	192	7	ENSP00000194900.4,ENSP00000363480.3,ENSP00000363475.3,ENSP00000441393.1
ENSP00000489604.1	1qm9	A	100	197	0	0	392	588	2	198	2e-138	406	3	ENSP00000477024.1,ENSP00000359217.1,ENSP00000359216.1,ENSP00000412788.2
ENSP00000489604.1	1qm9	A	100	197	0	0	392	588	2	198	2e-138	406	3	ENSP00000363375.1,ENSP00000363373.2,ENSP00000340705.2,ENSP00000210227.4,ENSP00000388024.1,ENSP00000414921.1,ENSP00000334499.6
ENSP00000301522.2	1qmv	A	100	197	0	0	2	198	1	197	7e-144	405	20	ENSP00000361152.5,ENSP00000361150.1,ENSP00000407034.1,ENSP00000389047.1,ENSP00000262746.1
